NumOfWords,NumOfChar,NumOfPunc,NumOfContPunc,NumOfContUpperCase,Bi-freq,un-freq,tri-freq,Label
13,69,0,0,0,10,6,12,0
9,51,0,0,0,8,5,9,1
6,44,1,0,0,2,2,1,0
14,91,1,0,0,10,6,12,1
15,108,3,1,1,12,7,15,1
7,41,0,0,1,4,3,3,1
9,66,0,0,0,8,5,9,0
15,96,2,0,14,6,4,6,1
12,74,1,0,0,6,4,6,1
12,71,0,0,0,6,4,6,0
14,100,1,0,1,10,6,12,1
22,125,3,0,1,16,9,21,1
12,63,0,0,1,10,6,12,1
12,85,0,0,0,8,5,9,1
14,87,1,0,1,12,7,15,1
7,51,1,0,0,6,4,6,1
15,95,1,0,0,18,10,24,1
12,69,0,0,0,6,4,6,0
9,53,0,0,0,6,4,6,1
9,49,0,0,0,8,5,9,1
7,40,1,0,0,4,3,3,0
3,24,0,0,0,2,2,1,1
9,59,0,0,0,6,4,6,0
21,131,0,0,0,12,7,15,1
12,66,0,0,0,8,5,9,0
7,45,0,0,0,8,5,9,1
11,85,1,0,0,8,5,9,0
10,70,1,0,1,6,4,6,1
11,69,0,0,0,6,4,6,1
13,72,1,0,3,6,4,6,1
11,74,1,0,1,8,5,9,0
8,61,1,0,0,4,3,3,1
7,36,0,0,0,6,4,6,1
9,67,1,0,0,4,3,3,0
12,73,0,0,1,10,6,12,0
11,57,0,0,0,1,1,1,1
11,68,0,0,0,6,4,6,0
13,66,1,0,0,8,5,9,0
14,83,0,0,0,12,7,15,1
5,34,2,0,0,6,4,6,1
9,54,0,0,1,4,3,3,0
17,101,1,0,0,6,4,6,1
5,37,0,0,0,2,2,1,0
9,76,1,0,0,12,7,15,0
9,67,1,0,0,10,6,12,1
8,65,0,0,1,6,4,6,1
13,80,1,0,1,12,7,15,1
12,67,0,0,1,8,5,9,0
11,69,0,0,1,2,2,1,0
14,75,1,1,0,4,3,3,0
10,68,0,0,0,6,4,6,0
11,60,1,0,1,8,5,9,1
11,76,0,0,0,6,4,6,0
12,81,1,0,0,10,6,12,1
9,53,0,0,0,4,3,3,1
12,75,1,0,0,2,2,1,1
16,97,2,0,3,10,6,12,1
10,52,1,0,0,6,4,6,0
17,111,2,0,3,8,5,9,1
15,97,0,0,0,14,8,18,1
3,20,0,0,0,1,1,1,1
15,77,0,0,0,14,8,18,1
14,90,4,0,0,14,8,18,1
11,68,0,0,0,20,11,27,1
10,59,0,0,1,6,4,6,0
11,80,1,1,0,6,4,6,1
11,68,1,0,0,6,4,6,0
19,112,1,0,0,10,6,12,1
12,75,0,0,0,4,3,3,1
7,56,0,0,0,10,6,12,1
10,59,0,0,0,8,5,9,1
9,48,0,0,0,4,3,3,1
10,70,1,0,0,8,5,9,0
13,65,1,0,0,4,3,3,0
3,25,0,0,0,2,2,1,1
8,66,1,0,0,8,5,9,0
4,26,0,0,1,4,3,3,1
8,57,0,0,0,6,4,6,1
9,51,0,0,0,4,3,3,1
15,89,1,0,0,6,4,6,0
16,89,3,0,0,12,7,15,1
8,53,1,0,1,4,3,3,1
14,76,1,0,0,16,9,21,0
12,59,0,0,1,6,4,6,0
11,71,0,0,0,10,6,12,0
9,77,0,0,0,10,6,12,0
16,83,1,0,0,10,6,12,1
8,62,0,0,0,8,5,9,1
6,56,0,0,0,6,4,6,1
14,74,0,0,0,12,7,15,1
12,67,1,0,0,6,4,6,0
17,95,2,0,1,14,8,18,1
8,59,0,0,0,4,3,3,1
8,41,0,0,2,8,5,9,1
9,53,0,0,0,6,4,6,1
22,151,2,0,1,18,10,24,1
10,81,2,0,1,6,4,6,1
9,60,0,0,0,10,6,12,1
12,57,0,0,1,6,4,6,0
12,73,0,0,0,12,7,15,1
12,73,1,0,0,6,4,6,0
9,54,1,0,1,8,5,9,1
11,79,1,0,1,12,7,15,1
11,69,0,0,0,8,5,9,0
3,25,0,0,0,1,1,1,1
10,79,0,0,2,12,7,15,1
15,93,0,0,0,8,5,9,1
6,48,0,0,0,6,4,6,1
11,67,0,0,0,6,4,6,0
14,93,1,0,1,12,7,15,1
21,122,1,0,1,18,10,24,1
6,59,0,0,1,2,2,1,1
14,79,1,1,0,6,4,6,0
15,91,1,0,0,12,7,15,0
9,57,3,0,1,6,4,6,1
9,60,0,0,0,8,5,9,0
9,58,0,0,1,6,4,6,0
10,75,1,0,0,8,5,9,1
10,55,0,0,1,8,5,9,1
10,59,0,0,0,8,5,9,1
14,99,0,0,0,16,9,21,1
13,69,0,0,0,10,6,12,1
12,70,2,0,0,14,8,18,1
10,60,0,0,0,8,5,9,0
11,67,2,0,0,8,5,9,1
11,78,0,0,0,6,4,6,0
11,67,2,0,0,8,5,9,0
13,107,0,0,0,16,9,21,1
8,46,0,0,0,6,4,6,1
12,69,1,0,1,4,3,3,1
9,54,0,0,1,8,5,9,1
15,96,1,0,1,10,6,12,1
9,61,0,0,0,6,4,6,0
11,74,0,0,0,10,6,12,0
6,37,0,0,0,4,3,3,1
10,58,0,0,0,8,5,9,0
9,46,0,0,0,10,6,12,1
20,120,0,0,0,16,9,21,1
13,89,2,0,3,14,8,18,1
12,67,0,0,0,16,9,21,1
10,61,0,0,1,8,5,9,1
17,99,0,0,0,8,5,9,0
13,80,0,0,12,8,5,9,1
8,43,1,0,0,8,5,9,1
12,69,0,0,1,8,5,9,0
4,27,0,0,0,2,2,1,1
7,35,0,0,0,6,4,6,1
9,53,0,0,0,6,4,6,1
10,65,0,0,0,8,5,9,0
9,70,0,0,0,10,6,12,1
12,69,0,0,2,8,5,9,0
11,80,1,1,0,10,6,12,0
11,73,1,0,0,10,6,12,1
8,65,0,0,0,8,5,9,0
15,91,0,0,0,16,9,21,1
9,69,0,0,0,6,4,6,0
13,89,0,0,1,18,10,24,1
12,81,0,0,0,8,5,9,0
10,65,0,0,0,4,3,3,0
6,42,2,0,0,6,4,6,1
12,81,0,0,0,8,5,9,1
16,104,0,0,0,14,8,18,1
13,82,0,0,1,8,5,9,1
14,97,3,0,16,8,5,9,1
2,16,2,0,0,1,1,1,1
9,62,0,0,0,8,5,9,0
13,74,0,0,1,6,4,6,1
17,86,0,0,0,16,9,21,1
14,82,1,0,0,12,7,15,1
9,61,0,0,0,4,3,3,1
6,33,0,0,0,8,5,9,1
11,66,0,0,0,8,5,9,0
12,79,0,0,0,10,6,12,0
10,64,2,0,0,6,4,6,1
13,94,2,0,0,8,5,9,0
9,57,0,0,0,6,4,6,0
7,39,0,0,0,8,5,9,1
10,69,0,0,0,8,5,9,0
10,66,1,0,2,10,6,12,1
20,120,2,0,0,10,6,12,1
14,69,0,0,2,6,4,6,0
11,74,0,0,0,12,7,15,0
10,69,3,0,1,12,7,15,0
8,55,1,0,0,8,5,9,1
8,58,0,0,0,6,4,6,1
12,68,0,0,0,6,4,6,0
6,38,0,0,0,4,3,3,1
18,107,0,0,1,12,7,15,1
10,64,1,0,2,8,5,9,1
12,82,3,0,0,8,5,9,1
9,56,0,0,0,6,4,6,1
12,58,0,0,0,4,3,3,0
15,75,1,0,0,6,4,6,0
11,68,0,0,0,6,4,6,1
7,46,1,0,1,8,5,9,1
9,66,0,0,0,8,5,9,0
21,115,1,0,0,18,10,24,1
8,51,1,0,0,6,4,6,0
9,70,2,0,0,6,4,6,1
11,72,0,0,0,8,5,9,0
12,84,2,1,0,10,6,12,1
15,90,1,0,0,4,3,3,1
12,73,0,0,0,2,2,1,0
11,77,0,0,0,8,5,9,0
8,44,0,0,0,4,3,3,1
9,53,1,0,0,6,4,6,0
10,61,0,0,0,8,5,9,0
7,49,0,0,1,4,3,3,1
9,70,1,0,0,8,5,9,1
10,63,0,0,0,10,6,12,0
12,66,1,0,2,4,3,3,0
3,20,0,0,0,1,1,1,1
12,64,1,0,0,6,4,6,1
8,46,0,0,0,4,3,3,0
10,67,0,0,0,6,4,6,0
17,108,0,0,5,12,7,15,1
11,63,0,0,1,1,1,1,0
14,114,1,0,3,22,12,30,1
6,42,0,0,0,6,4,6,1
10,62,0,0,0,12,7,15,0
15,99,1,0,0,10,6,12,1
9,56,0,0,0,6,4,6,1
14,79,0,0,0,8,5,9,1
11,65,1,0,0,12,7,15,1
13,88,0,0,0,6,4,6,1
14,83,1,0,1,8,5,9,1
11,63,1,0,0,6,4,6,0
10,54,0,0,0,4,3,3,1
12,82,0,0,1,8,5,9,1
13,76,1,0,0,10,6,12,1
14,73,1,0,0,14,8,18,0
11,59,0,0,2,6,4,6,0
8,47,0,0,0,6,4,6,1
8,53,0,0,0,6,4,6,1
12,69,1,0,0,8,5,9,0
6,41,2,0,0,10,6,12,1
12,80,2,0,2,8,5,9,1
10,64,1,0,0,8,5,9,0
14,91,1,0,0,16,9,21,1
8,52,0,0,0,10,6,12,1
12,88,0,0,0,10,6,12,1
10,56,0,0,0,6,4,6,0
11,73,0,0,1,10,6,12,0
17,86,1,0,1,10,6,12,0
14,86,1,0,1,2,2,1,1
12,71,0,0,0,2,2,1,0
8,56,0,0,0,6,4,6,0
13,72,0,0,1,10,6,12,1
17,97,3,0,1,12,7,15,1
6,31,0,0,0,4,3,3,1
13,68,1,0,1,10,6,12,1
14,83,0,0,1,4,3,3,1
13,74,0,0,0,10,6,12,0
9,61,2,0,1,8,5,9,1
12,85,0,0,0,14,8,18,0
15,88,1,0,0,14,8,18,1
12,68,1,0,0,10,6,12,0
12,72,0,0,0,6,4,6,1
7,60,1,0,0,4,3,3,0
13,75,0,0,0,6,4,6,0
10,57,1,0,0,2,2,1,1
20,126,2,0,0,10,6,12,1
18,89,3,0,2,14,8,18,1
7,38,0,0,0,2,2,1,0
11,74,1,0,0,10,6,12,1
6,48,1,0,1,6,4,6,1
12,71,0,0,2,8,5,9,0
18,97,1,1,0,12,7,15,0
7,45,0,0,1,2,2,1,1
10,57,0,0,0,8,5,9,0
9,52,0,0,0,2,2,1,0
16,108,0,0,1,22,12,30,1
8,61,0,0,0,8,5,9,0
8,42,0,0,0,6,4,6,1
9,61,0,0,1,6,4,6,1
17,93,0,0,0,8,5,9,1
12,66,0,0,0,8,5,9,0
10,71,1,0,0,8,5,9,0
14,76,0,0,1,10,6,12,0
8,62,1,0,0,10,6,12,1
14,85,0,0,0,16,9,21,1
11,70,1,0,0,8,5,9,0
12,79,1,0,1,12,7,15,0
9,49,0,0,1,6,4,6,1
6,46,0,0,0,6,4,6,0
11,68,0,0,0,8,5,9,0
11,62,0,0,1,6,4,6,1
12,79,0,0,0,16,9,21,1
3,19,0,0,0,1,1,1,1
19,102,2,0,0,10,6,12,1
11,61,1,0,0,12,7,15,1
9,53,0,0,0,8,5,9,0
13,80,0,0,0,10,6,12,1
15,85,0,0,1,6,4,6,1
16,109,1,0,0,16,9,21,1
15,96,0,0,0,12,7,15,1
11,68,0,0,0,4,3,3,1
21,131,0,0,1,24,13,33,1
28,165,2,0,0,18,10,24,1
18,110,1,0,0,14,8,18,1
11,68,2,0,0,8,5,9,0
12,78,0,0,0,10,6,12,0
11,64,0,0,0,4,3,3,1
12,68,2,0,1,14,8,18,1
13,91,2,0,0,8,5,9,1
9,43,0,0,0,6,4,6,1
8,55,1,0,0,6,4,6,1
10,70,1,0,0,8,5,9,0
13,77,1,0,0,10,6,12,1
12,82,1,0,0,8,5,9,0
5,37,0,0,0,10,6,12,1
10,75,1,0,0,10,6,12,0
10,67,0,0,0,8,5,9,0
11,64,0,0,1,10,6,12,0
8,45,0,0,0,4,3,3,1
9,60,0,0,1,6,4,6,1
9,64,1,0,0,4,3,3,1
7,53,0,0,0,4,3,3,1
15,83,0,0,0,10,6,12,1
11,76,0,0,1,8,5,9,0
12,69,0,0,1,14,8,18,0
10,60,1,0,0,10,6,12,0
15,86,4,1,0,14,8,18,0
5,42,0,0,0,6,4,6,1
10,62,0,0,0,8,5,9,0
8,44,1,0,0,8,5,9,1
8,61,0,0,0,12,7,15,0
3,19,0,0,0,1,1,1,1
13,76,0,0,0,12,7,15,1
12,80,2,0,0,12,7,15,1
10,58,0,0,0,12,7,15,0
17,95,0,0,0,12,7,15,1
15,78,2,0,0,10,6,12,0
8,54,0,0,0,6,4,6,1
6,42,1,0,0,4,3,3,1
14,87,0,0,2,6,4,6,1
8,53,0,0,1,6,4,6,1
10,61,2,0,1,8,5,9,1
9,55,2,0,0,4,3,3,0
9,58,1,0,0,8,5,9,1
16,98,2,0,0,8,5,9,1
12,68,0,0,1,12,7,15,1
2,11,0,0,0,2,2,1,1
12,68,0,0,0,8,5,9,0
9,68,1,0,0,10,6,12,0
11,77,0,0,0,12,7,15,1
8,60,0,0,0,6,4,6,1
9,62,0,0,0,10,6,12,1
14,84,1,0,0,14,8,18,1
8,52,0,0,0,4,3,3,1
9,59,1,0,1,8,5,9,1
11,67,1,0,1,4,3,3,0
16,97,3,0,0,16,9,21,1
10,58,0,0,0,14,8,18,1
5,34,0,0,0,6,4,6,1
11,71,0,0,0,12,7,15,1
14,75,1,0,0,14,8,18,1
3,19,0,0,0,2,2,1,1
10,61,0,0,2,4,3,3,0
12,73,0,0,0,8,5,9,1
8,58,0,0,0,6,4,6,0
8,54,1,0,0,4,3,3,1
9,56,0,0,0,8,5,9,0
11,62,1,0,0,12,7,15,1
11,69,1,0,0,6,4,6,0
11,68,0,0,0,8,5,9,1
21,117,2,0,2,18,10,24,1
14,80,1,0,0,10,6,12,1
12,74,1,0,2,10,6,12,0
11,57,0,0,0,18,10,24,1
10,67,1,0,0,8,5,9,0
14,92,0,0,1,8,5,9,0
18,90,1,0,0,6,4,6,1
14,70,0,0,0,4,3,3,1
23,149,1,0,1,18,10,24,1
13,84,0,0,0,8,5,9,1
5,32,0,0,0,8,5,9,1
8,47,0,0,0,6,4,6,0
2,16,2,0,0,1,1,1,1
10,64,0,0,0,8,5,9,0
13,65,0,0,0,8,5,9,1
16,88,1,0,3,8,5,9,1
9,69,0,0,0,10,6,12,0
10,54,0,0,1,4,3,3,0
12,75,3,0,2,18,10,24,1
9,67,1,0,1,4,3,3,1
28,146,2,0,1,14,8,18,1
15,92,0,0,0,8,5,9,1
17,90,1,0,1,12,7,15,0
15,102,0,0,1,10,6,12,1
11,63,0,0,0,10,6,12,0
16,92,3,1,0,10,6,12,1
6,38,0,0,0,2,2,1,1
10,62,0,0,0,10,6,12,0
13,70,1,0,2,6,4,6,0
10,61,1,0,0,4,3,3,0
12,68,1,0,1,8,5,9,1
17,107,0,0,5,6,4,6,1
11,75,0,0,0,6,4,6,0
12,86,0,0,0,10,6,12,0
10,66,1,0,0,10,6,12,0
16,94,1,0,0,10,6,12,0
11,78,3,0,1,14,8,18,1
12,74,0,0,0,6,4,6,0
4,27,0,0,0,4,3,3,0
10,73,0,0,0,8,5,9,0
10,62,0,0,1,6,4,6,0
11,70,0,0,0,14,8,18,0
15,86,1,1,0,10,6,12,0
13,76,1,0,0,8,5,9,1
12,78,0,0,0,12,7,15,1
15,74,0,0,0,8,5,9,0
6,42,1,0,0,4,3,3,1
10,70,0,0,0,12,7,15,0
15,96,2,0,2,12,7,15,1
10,68,0,0,1,14,8,18,1
20,115,0,0,0,12,7,15,1
8,52,0,0,0,6,4,6,1
11,70,0,0,1,8,5,9,1
10,71,1,0,0,6,4,6,0
10,59,1,1,0,6,4,6,0
12,69,0,0,1,10,6,12,0
13,88,0,0,2,6,4,6,1
12,82,1,0,0,8,5,9,0
10,55,2,0,0,4,3,3,1
6,46,0,0,0,4,3,3,1
9,66,1,0,0,8,5,9,0
13,74,0,0,1,6,4,6,1
14,86,0,0,3,4,3,3,1
12,78,0,0,0,12,7,15,0
12,84,1,0,0,10,6,12,1
10,59,1,0,1,8,5,9,1
8,59,0,0,0,4,3,3,0
11,47,0,0,0,2,2,1,1
12,73,0,0,0,8,5,9,0
10,62,1,0,0,8,5,9,0
11,61,1,0,0,10,6,12,0
10,67,1,0,0,4,3,3,0
12,78,1,0,1,10,6,12,1
7,43,0,0,0,2,2,1,1
8,62,1,0,0,4,3,3,0
10,67,0,0,0,6,4,6,0
8,49,0,0,0,4,3,3,1
11,71,0,0,0,4,3,3,0
6,33,0,0,0,2,2,1,1
5,32,0,0,0,2,2,1,1
9,61,0,0,1,8,5,9,0
12,83,3,0,0,8,5,9,1
14,76,1,0,1,12,7,15,1
11,73,0,0,1,6,4,6,0
11,56,0,0,0,4,3,3,0
10,79,0,0,1,4,3,3,0
9,54,1,0,0,2,2,1,0
13,82,0,0,0,10,6,12,0
8,59,1,0,0,4,3,3,1
9,59,0,0,0,8,5,9,0
13,79,0,0,1,8,5,9,0
11,74,1,1,0,10,6,12,1
10,61,0,0,0,6,4,6,1
13,84,1,0,1,6,4,6,1
16,110,0,0,1,16,9,21,1
14,80,2,0,0,10,6,12,0
12,68,1,1,1,8,5,9,0
12,76,1,0,0,8,5,9,1
9,67,0,0,1,10,6,12,1
9,74,0,0,1,12,7,15,1
20,101,0,0,0,12,7,15,1
14,82,1,0,1,8,5,9,1
12,85,0,0,0,8,5,9,1
8,56,0,0,0,6,4,6,0
14,78,1,0,0,12,7,15,1
6,39,3,0,0,1,1,1,1
15,97,1,1,1,8,5,9,1
13,102,0,0,0,26,14,36,1
11,74,2,0,1,12,7,15,1
14,87,1,0,1,8,5,9,1
10,47,1,0,2,6,4,6,1
10,65,0,0,0,8,5,9,1
16,89,1,0,2,8,5,9,1
17,101,0,0,0,12,7,15,1
6,29,0,0,1,4,3,3,1
7,43,0,0,1,2,2,1,1
10,59,1,0,1,6,4,6,1
8,60,0,0,0,10,6,12,0
13,83,0,0,0,8,5,9,1
9,43,1,0,1,6,4,6,0
8,57,0,0,0,4,3,3,0
10,74,0,0,10,12,7,15,1
12,69,1,0,0,8,5,9,0
7,44,1,0,1,6,4,6,1
15,90,1,0,1,10,6,12,1
5,25,0,0,0,2,2,1,1
6,40,0,0,0,1,1,1,1
8,49,1,0,1,10,6,12,0
14,78,1,0,1,22,12,30,1
14,90,0,0,2,10,6,12,1
21,130,2,1,0,16,9,21,1
34,176,0,0,0,18,10,24,1
7,58,1,0,2,4,3,3,1
9,63,1,0,1,12,7,15,1
10,59,0,0,0,6,4,6,0
17,83,1,0,0,8,5,9,1
13,84,0,0,0,14,8,18,1
8,54,2,0,0,2,2,1,1
21,102,1,0,0,12,7,15,1
14,77,1,0,1,10,6,12,0
11,68,1,0,2,4,3,3,0
11,71,0,0,0,8,5,9,0
11,63,0,0,0,4,3,3,1
9,67,1,0,0,12,7,15,0
6,28,0,0,0,4,3,3,1
6,37,0,0,1,6,4,6,0
3,26,0,0,0,2,2,1,1
16,104,2,0,0,8,5,9,1
11,77,1,0,1,10,6,12,1
12,69,0,0,0,8,5,9,0
13,82,2,0,0,8,5,9,1
11,63,0,0,0,6,4,6,1
9,57,1,0,0,4,3,3,1
10,53,0,0,2,4,3,3,1
8,43,0,0,0,4,3,3,1
9,48,0,0,0,2,2,1,1
13,69,1,0,0,6,4,6,1
12,73,0,0,0,12,7,15,1
17,99,1,0,0,14,8,18,1
13,76,0,0,0,10,6,12,0
5,39,0,0,0,4,3,3,1
9,44,0,0,0,1,1,1,1
8,44,0,0,0,4,3,3,1
15,83,0,0,0,8,5,9,1
17,110,0,0,1,16,9,21,0
11,69,1,0,0,12,7,15,0
6,31,0,0,0,4,3,3,0
14,80,1,0,0,8,5,9,0
6,43,0,0,0,8,5,9,1
8,52,0,0,1,4,3,3,1
33,223,3,0,2,28,15,39,1
17,98,0,0,0,12,7,15,1
11,69,1,0,0,8,5,9,0
16,84,0,0,2,10,6,12,1
11,72,0,0,0,12,7,15,1
11,64,1,1,1,6,4,6,1
12,82,1,0,1,10,6,12,1
11,71,4,0,2,8,5,9,1
8,56,2,0,0,2,2,1,1
13,78,2,1,0,10,6,12,0
16,83,0,0,0,4,3,3,1
12,75,1,0,0,14,8,18,0
10,64,0,0,0,6,4,6,1
10,72,1,0,1,6,4,6,0
7,43,0,0,0,8,5,9,1
8,51,1,0,0,4,3,3,1
9,58,0,0,0,4,3,3,1
9,58,1,0,0,6,4,6,1
10,61,1,0,0,12,7,15,1
9,69,2,0,0,14,8,18,1
18,97,2,0,0,16,9,21,1
15,85,0,0,0,4,3,3,1
14,96,0,0,1,12,7,15,1
8,55,1,0,0,2,2,1,0
12,76,0,0,0,12,7,15,0
8,67,0,0,0,8,5,9,0
8,59,1,0,0,8,5,9,0
10,64,0,0,0,8,5,9,1
18,107,2,0,0,20,11,27,1
6,46,0,0,0,4,3,3,0
14,92,0,0,4,12,7,15,1
7,51,0,0,0,2,2,1,1
12,79,0,0,0,6,4,6,0
13,68,1,0,0,10,6,12,0
11,70,0,0,0,6,4,6,1
12,82,2,0,0,12,7,15,1
5,24,0,0,0,4,3,3,1
13,73,2,0,0,10,6,12,1
9,52,0,0,0,6,4,6,0
11,72,0,0,0,10,6,12,0
12,73,0,0,1,12,7,15,0
15,92,2,0,0,8,5,9,1
12,83,1,0,0,6,4,6,1
4,17,0,0,1,4,3,3,1
17,93,0,0,0,6,4,6,1
6,42,0,0,0,2,2,1,1
11,67,1,0,1,4,3,3,0
11,69,0,0,0,6,4,6,0
10,78,1,0,0,12,7,15,0
10,72,1,0,2,12,7,15,1
13,74,0,0,1,6,4,6,0
8,73,1,0,0,10,6,12,1
14,71,0,0,0,14,8,18,1
15,97,2,0,1,12,7,15,1
12,73,1,0,0,8,5,9,0
8,60,0,0,0,8,5,9,0
7,50,0,0,0,4,3,3,1
6,39,0,0,0,4,3,3,1
9,57,0,0,0,4,3,3,1
9,53,2,0,1,4,3,3,1
11,61,1,0,1,6,4,6,0
9,60,0,0,0,4,3,3,1
11,77,0,0,0,12,7,15,0
7,42,1,0,0,2,2,1,1
11,72,0,0,0,8,5,9,0
12,77,0,0,12,8,5,9,1
9,65,0,0,0,6,4,6,0
15,78,0,0,0,8,5,9,0
18,104,2,0,0,20,11,27,1
10,74,0,0,0,8,5,9,0
12,65,0,0,1,10,6,12,0
12,69,0,0,0,8,5,9,0
25,147,1,0,0,14,8,18,1
10,61,1,0,0,6,4,6,1
15,88,0,0,0,14,8,18,1
11,67,1,0,0,6,4,6,1
18,99,2,0,0,18,10,24,1
11,71,0,0,0,10,6,12,0
10,68,1,0,0,4,3,3,1
15,84,0,0,1,12,7,15,0
11,66,1,0,0,10,6,12,0
14,95,1,0,0,12,7,15,1
8,55,1,0,0,4,3,3,1
5,30,0,0,0,2,2,1,1
10,62,0,0,0,4,3,3,0
7,54,0,0,0,8,5,9,0
15,82,1,0,0,6,4,6,1
7,38,2,0,0,2,2,1,1
5,36,0,0,0,1,1,1,1
11,68,0,0,0,6,4,6,0
12,79,2,1,7,12,7,15,1
5,26,0,0,0,2,2,1,1
20,103,1,0,2,6,4,6,1
11,54,0,0,1,6,4,6,0
12,68,0,0,1,6,4,6,0
13,82,2,0,0,12,7,15,0
11,68,0,0,0,14,8,18,1
16,95,0,0,0,8,5,9,1
11,71,1,0,0,6,4,6,0
17,87,0,0,0,4,3,3,1
15,82,0,0,0,6,4,6,1
8,55,0,0,0,4,3,3,0
11,62,0,0,0,10,6,12,0
19,103,0,0,1,10,6,12,1
16,92,1,0,0,8,5,9,0
12,64,0,0,1,10,6,12,0
8,48,0,0,0,4,3,3,1
10,74,0,0,0,8,5,9,0
12,76,0,0,0,16,9,21,0
13,80,0,0,0,8,5,9,1
10,61,0,0,0,8,5,9,1
14,77,0,0,1,8,5,9,0
6,45,1,0,0,6,4,6,0
11,65,2,0,0,4,3,3,1
11,59,0,0,0,8,5,9,1
10,57,1,0,3,4,3,3,1
11,65,0,0,1,8,5,9,0
9,64,0,0,1,10,6,12,0
12,78,0,0,1,14,8,18,0
3,12,0,0,0,2,2,1,1
11,66,0,0,0,6,4,6,0
9,51,0,0,1,8,5,9,1
13,71,0,0,0,6,4,6,1
20,94,0,0,0,6,4,6,1
11,61,0,0,1,10,6,12,0
9,62,0,0,0,6,4,6,0
8,62,0,0,0,4,3,3,0
10,59,0,0,0,4,3,3,1
8,55,0,0,1,6,4,6,0
20,112,1,0,2,10,6,12,1
15,108,2,0,1,12,7,15,1
14,78,0,0,0,10,6,12,1
11,66,1,0,0,12,7,15,0
8,58,0,1,0,10,6,12,1
14,93,0,0,0,12,7,15,1
13,79,0,0,1,8,5,9,0
6,45,0,0,0,2,2,1,1
10,65,1,0,0,8,5,9,0
8,57,1,0,0,6,4,6,0
7,42,1,0,0,6,4,6,1
8,57,1,0,1,8,5,9,1
9,51,0,0,0,6,4,6,1
12,67,0,0,0,6,4,6,1
9,59,1,0,2,8,5,9,1
8,55,0,0,0,6,4,6,1
15,102,1,0,0,18,10,24,1
15,94,0,0,4,12,7,15,1
17,117,0,0,1,16,9,21,1
12,83,0,0,0,8,5,9,1
8,51,0,0,0,8,5,9,0
14,77,1,0,3,8,5,9,1
20,115,2,0,8,20,11,27,1
14,93,1,0,0,8,5,9,0
7,46,0,0,0,6,4,6,1
14,71,0,0,2,6,4,6,0
11,65,1,0,0,2,2,1,1
15,96,0,0,0,6,4,6,0
11,59,0,0,1,6,4,6,0
14,76,1,0,0,8,5,9,1
17,111,2,0,0,14,8,18,1
12,73,0,0,0,12,7,15,0
13,73,0,0,0,6,4,6,1
13,86,0,0,0,14,8,18,1
9,42,0,0,3,6,4,6,1
11,76,0,0,0,12,7,15,0
8,64,0,0,0,6,4,6,0
9,64,0,0,1,6,4,6,1
8,50,0,0,0,8,5,9,0
9,58,0,0,1,4,3,3,1
6,38,1,0,0,2,2,1,0
19,103,0,0,0,10,6,12,1
10,71,0,0,0,10,6,12,0
11,64,0,0,1,8,5,9,0
11,57,0,0,0,8,5,9,1
14,97,0,0,3,12,7,15,1
5,24,0,0,1,4,3,3,1
14,80,2,0,3,8,5,9,1
12,63,0,0,0,6,4,6,1
11,59,0,0,1,8,5,9,0
7,44,0,0,0,4,3,3,0
4,31,0,0,0,4,3,3,1
12,74,0,0,1,8,5,9,0
10,68,0,0,1,8,5,9,0
15,86,0,0,0,14,8,18,1
6,38,0,0,0,8,5,9,0
14,74,1,1,0,6,4,6,0
9,68,1,0,2,8,5,9,1
16,95,1,0,0,16,9,21,1
10,73,0,0,0,12,7,15,0
7,43,0,0,0,4,3,3,0
18,109,0,0,0,10,6,12,1
12,85,2,0,0,10,6,12,1
11,62,0,0,0,2,2,1,0
4,26,0,0,0,4,3,3,0
14,75,0,0,2,6,4,6,0
6,37,0,0,0,10,6,12,1
11,66,2,0,0,8,5,9,0
12,68,0,0,0,10,6,12,0
15,82,1,0,0,8,5,9,0
7,39,1,0,0,4,3,3,0
11,64,1,0,1,10,6,12,1
10,63,0,0,0,4,3,3,0
5,45,1,0,0,6,4,6,1
10,70,0,0,0,6,4,6,0
11,68,0,0,0,8,5,9,0
11,75,0,0,0,8,5,9,0
11,73,1,0,0,10,6,12,1
18,111,0,0,0,18,10,24,1
14,94,0,0,0,24,13,33,1
10,76,1,0,0,8,5,9,0
14,79,1,0,0,12,7,15,0
13,68,0,0,7,8,5,9,1
21,133,0,0,0,12,7,15,1
17,93,0,0,1,12,7,15,1
6,42,1,0,1,4,3,3,1
7,47,0,0,0,6,4,6,1
7,54,0,0,0,4,3,3,1
8,61,0,0,0,2,2,1,0
3,16,0,0,0,1,1,1,1
13,77,2,1,0,10,6,12,0
9,67,0,0,0,8,5,9,1
6,39,0,0,0,2,2,1,0
2,11,1,0,0,2,2,1,1
11,68,0,0,0,8,5,9,0
9,64,0,0,0,6,4,6,0
9,65,2,0,0,8,5,9,0
6,42,0,0,0,4,3,3,1
17,97,1,0,0,10,6,12,1
13,75,1,0,1,10,6,12,0
7,37,0,0,0,6,4,6,1
27,158,1,0,0,8,5,9,1
12,69,1,0,0,12,7,15,0
14,94,4,0,0,10,6,12,1
9,57,1,0,0,6,4,6,1
17,74,2,0,0,8,5,9,1
10,59,0,0,1,6,4,6,0
11,68,0,0,0,4,3,3,0
10,67,1,0,0,2,2,1,0
